INFO:root:10:14:24 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:14:27 Model file not found. Downloading to /home/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:17:12 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:17:14 Model file not found. Downloading to /data1/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:19:25 processing dataset...
INFO:root:10:20:30 Now we are doing BERT classification training on gpu(0)!
INFO:root:10:20:30 training steps=49087
INFO:root:10:21:02 [Epoch 1 Batch 10/12277] loss=1.1346, lr=0.0000000, metrics:accuracy:0.3187
INFO:root:10:25:49 [Epoch 1 Batch 2060/12277] loss=0.7433, lr=0.0000084, metrics:accuracy:0.5779
INFO:root:10:25:51 [Epoch 1 Batch 2070/12277] loss=0.7619, lr=0.0000084, metrics:accuracy:0.5784
INFO:root:10:25:52 [Epoch 1 Batch 2080/12277] loss=0.7518, lr=0.0000085, metrics:accuracy:0.5789
INFO:root:10:25:53 [Epoch 1 Batch 2090/12277] loss=0.8088, lr=0.0000085, metrics:accuracy:0.5791
INFO:root:10:25:55 [Epoch 1 Batch 2100/12277] loss=0.8034, lr=0.0000086, metrics:accuracy:0.5794
INFO:root:10:25:56 [Epoch 1 Batch 2110/12277] loss=0.6529, lr=0.0000086, metrics:accuracy:0.5802
INFO:root:10:25:57 [Epoch 1 Batch 2120/12277] loss=0.7354, lr=0.0000086, metrics:accuracy:0.5808
INFO:root:10:25:59 [Epoch 1 Batch 2130/12277] loss=0.7150, lr=0.0000087, metrics:accuracy:0.5813
INFO:root:10:26:00 [Epoch 1 Batch 2140/12277] loss=0.7080, lr=0.0000087, metrics:accuracy:0.5818
INFO:root:10:26:01 [Epoch 1 Batch 2150/12277] loss=0.7177, lr=0.0000088, metrics:accuracy:0.5823
INFO:root:10:26:03 [Epoch 1 Batch 2160/12277] loss=0.7711, lr=0.0000088, metrics:accuracy:0.5827
INFO:root:10:26:04 [Epoch 1 Batch 2170/12277] loss=0.7420, lr=0.0000088, metrics:accuracy:0.5832
INFO:root:10:26:06 [Epoch 1 Batch 2180/12277] loss=0.8042, lr=0.0000089, metrics:accuracy:0.5836
INFO:root:10:26:07 [Epoch 1 Batch 2190/12277] loss=0.6935, lr=0.0000089, metrics:accuracy:0.5841
INFO:root:10:26:09 [Epoch 1 Batch 2200/12277] loss=0.6607, lr=0.0000090, metrics:accuracy:0.5848
INFO:root:10:26:10 [Epoch 1 Batch 2210/12277] loss=0.8159, lr=0.0000090, metrics:accuracy:0.5851
INFO:root:10:26:11 [Epoch 1 Batch 2220/12277] loss=0.7555, lr=0.0000090, metrics:accuracy:0.5856
INFO:root:10:26:13 [Epoch 1 Batch 2230/12277] loss=0.7699, lr=0.0000091, metrics:accuracy:0.5859
INFO:root:10:26:14 [Epoch 1 Batch 2240/12277] loss=0.7633, lr=0.0000091, metrics:accuracy:0.5864
INFO:root:10:26:16 [Epoch 1 Batch 2250/12277] loss=0.7473, lr=0.0000092, metrics:accuracy:0.5868
INFO:root:10:26:17 [Epoch 1 Batch 2260/12277] loss=0.8216, lr=0.0000092, metrics:accuracy:0.5869
INFO:root:10:26:19 [Epoch 1 Batch 2270/12277] loss=0.7736, lr=0.0000092, metrics:accuracy:0.5873
INFO:root:10:26:20 [Epoch 1 Batch 2280/12277] loss=0.7514, lr=0.0000093, metrics:accuracy:0.5877
INFO:root:10:26:22 [Epoch 1 Batch 2290/12277] loss=0.8261, lr=0.0000093, metrics:accuracy:0.5879
INFO:root:10:26:23 [Epoch 1 Batch 2300/12277] loss=0.7452, lr=0.0000094, metrics:accuracy:0.5884
INFO:root:10:26:24 [Epoch 1 Batch 2310/12277] loss=0.6985, lr=0.0000094, metrics:accuracy:0.5888
INFO:root:10:26:26 [Epoch 1 Batch 2320/12277] loss=0.7644, lr=0.0000094, metrics:accuracy:0.5892
INFO:root:10:26:27 [Epoch 1 Batch 2330/12277] loss=0.7078, lr=0.0000095, metrics:accuracy:0.5898
INFO:root:10:26:28 [Epoch 1 Batch 2340/12277] loss=0.7840, lr=0.0000095, metrics:accuracy:0.5899
INFO:root:10:26:30 [Epoch 1 Batch 2350/12277] loss=0.6584, lr=0.0000096, metrics:accuracy:0.5904
INFO:root:10:26:31 [Epoch 1 Batch 2360/12277] loss=0.7156, lr=0.0000096, metrics:accuracy:0.5909
INFO:root:10:26:32 [Epoch 1 Batch 2370/12277] loss=0.7322, lr=0.0000097, metrics:accuracy:0.5913
INFO:root:10:26:34 [Epoch 1 Batch 2380/12277] loss=0.7595, lr=0.0000097, metrics:accuracy:0.5917
INFO:root:10:26:35 [Epoch 1 Batch 2390/12277] loss=0.7532, lr=0.0000097, metrics:accuracy:0.5920
INFO:root:10:26:36 [Epoch 1 Batch 2400/12277] loss=0.7302, lr=0.0000098, metrics:accuracy:0.5924
INFO:root:10:26:38 [Epoch 1 Batch 2410/12277] loss=0.6359, lr=0.0000098, metrics:accuracy:0.5929
INFO:root:10:26:39 [Epoch 1 Batch 2420/12277] loss=0.7377, lr=0.0000099, metrics:accuracy:0.5932
INFO:root:10:26:40 [Epoch 1 Batch 2430/12277] loss=0.7362, lr=0.0000099, metrics:accuracy:0.5936
INFO:root:10:26:42 [Epoch 1 Batch 2440/12277] loss=0.7752, lr=0.0000099, metrics:accuracy:0.5938
INFO:root:10:26:43 [Epoch 1 Batch 2450/12277] loss=0.8248, lr=0.0000100, metrics:accuracy:0.5941
INFO:root:10:26:45 [Epoch 1 Batch 2460/12277] loss=0.7380, lr=0.0000100, metrics:accuracy:0.5944
INFO:root:10:26:46 [Epoch 1 Batch 2470/12277] loss=0.6789, lr=0.0000101, metrics:accuracy:0.5949
INFO:root:10:26:47 [Epoch 1 Batch 2480/12277] loss=0.7497, lr=0.0000101, metrics:accuracy:0.5951
INFO:root:10:26:48 [Epoch 1 Batch 2490/12277] loss=0.7569, lr=0.0000101, metrics:accuracy:0.5955
INFO:root:10:26:50 [Epoch 1 Batch 2500/12277] loss=0.6967, lr=0.0000102, metrics:accuracy:0.5960
INFO:root:10:26:51 [Epoch 1 Batch 2510/12277] loss=0.6615, lr=0.0000102, metrics:accuracy:0.5964
INFO:root:10:26:52 [Epoch 1 Batch 2520/12277] loss=0.6876, lr=0.0000103, metrics:accuracy:0.5968
INFO:root:10:26:53 [Epoch 1 Batch 2530/12277] loss=0.7068, lr=0.0000103, metrics:accuracy:0.5972
INFO:root:10:26:55 [Epoch 1 Batch 2540/12277] loss=0.7612, lr=0.0000103, metrics:accuracy:0.5976
INFO:root:10:26:56 [Epoch 1 Batch 2550/12277] loss=0.7005, lr=0.0000104, metrics:accuracy:0.5980
INFO:root:10:26:57 [Epoch 1 Batch 2560/12277] loss=0.7705, lr=0.0000104, metrics:accuracy:0.5982
INFO:root:10:26:59 [Epoch 1 Batch 2570/12277] loss=0.7006, lr=0.0000105, metrics:accuracy:0.5986
INFO:root:10:27:00 [Epoch 1 Batch 2580/12277] loss=0.7071, lr=0.0000105, metrics:accuracy:0.5991
INFO:root:10:27:01 [Epoch 1 Batch 2590/12277] loss=0.7249, lr=0.0000106, metrics:accuracy:0.5995
INFO:root:10:27:03 [Epoch 1 Batch 2600/12277] loss=0.7130, lr=0.0000106, metrics:accuracy:0.5999
INFO:root:10:27:04 [Epoch 1 Batch 2610/12277] loss=0.7241, lr=0.0000106, metrics:accuracy:0.6003
INFO:root:10:27:05 [Epoch 1 Batch 2620/12277] loss=0.6705, lr=0.0000107, metrics:accuracy:0.6007
INFO:root:10:27:07 [Epoch 1 Batch 2630/12277] loss=0.6921, lr=0.0000107, metrics:accuracy:0.6011
INFO:root:10:27:08 [Epoch 1 Batch 2640/12277] loss=0.7016, lr=0.0000108, metrics:accuracy:0.6014
INFO:root:10:27:09 [Epoch 1 Batch 2650/12277] loss=0.7571, lr=0.0000108, metrics:accuracy:0.6017
INFO:root:10:27:10 [Epoch 1 Batch 2660/12277] loss=0.7774, lr=0.0000108, metrics:accuracy:0.6019
INFO:root:10:27:11 [Epoch 1 Batch 2670/12277] loss=0.7020, lr=0.0000109, metrics:accuracy:0.6023
INFO:root:10:27:13 [Epoch 1 Batch 2680/12277] loss=0.7349, lr=0.0000109, metrics:accuracy:0.6026
INFO:root:10:27:14 [Epoch 1 Batch 2690/12277] loss=0.7280, lr=0.0000110, metrics:accuracy:0.6030
INFO:root:10:27:15 [Epoch 1 Batch 2700/12277] loss=0.7254, lr=0.0000110, metrics:accuracy:0.6032
INFO:root:10:27:17 [Epoch 1 Batch 2710/12277] loss=0.7610, lr=0.0000110, metrics:accuracy:0.6034
INFO:root:10:27:18 [Epoch 1 Batch 2720/12277] loss=0.6732, lr=0.0000111, metrics:accuracy:0.6038
INFO:root:10:27:20 [Epoch 1 Batch 2730/12277] loss=0.6970, lr=0.0000111, metrics:accuracy:0.6042
INFO:root:10:27:21 [Epoch 1 Batch 2740/12277] loss=0.6390, lr=0.0000112, metrics:accuracy:0.6047
INFO:root:10:27:22 [Epoch 1 Batch 2750/12277] loss=0.7574, lr=0.0000112, metrics:accuracy:0.6049
INFO:root:10:27:24 [Epoch 1 Batch 2760/12277] loss=0.6560, lr=0.0000112, metrics:accuracy:0.6054
INFO:root:10:27:25 [Epoch 1 Batch 2770/12277] loss=0.7801, lr=0.0000113, metrics:accuracy:0.6056
INFO:root:10:27:26 [Epoch 1 Batch 2780/12277] loss=0.7138, lr=0.0000113, metrics:accuracy:0.6060
INFO:root:10:27:28 [Epoch 1 Batch 2790/12277] loss=0.6969, lr=0.0000114, metrics:accuracy:0.6064
INFO:root:10:27:30 [Epoch 1 Batch 2800/12277] loss=0.7876, lr=0.0000114, metrics:accuracy:0.6067
INFO:root:10:27:31 [Epoch 1 Batch 2810/12277] loss=0.7611, lr=0.0000114, metrics:accuracy:0.6068
INFO:root:10:27:32 [Epoch 1 Batch 2820/12277] loss=0.7265, lr=0.0000115, metrics:accuracy:0.6070
INFO:root:10:27:34 [Epoch 1 Batch 2830/12277] loss=0.6956, lr=0.0000115, metrics:accuracy:0.6075
INFO:root:10:27:35 [Epoch 1 Batch 2840/12277] loss=0.6181, lr=0.0000116, metrics:accuracy:0.6081
INFO:root:10:27:36 [Epoch 1 Batch 2850/12277] loss=0.7405, lr=0.0000116, metrics:accuracy:0.6083
INFO:root:10:27:38 [Epoch 1 Batch 2860/12277] loss=0.6527, lr=0.0000117, metrics:accuracy:0.6087
INFO:root:10:27:39 [Epoch 1 Batch 2870/12277] loss=0.7288, lr=0.0000117, metrics:accuracy:0.6090
INFO:root:10:27:40 [Epoch 1 Batch 2880/12277] loss=0.7031, lr=0.0000117, metrics:accuracy:0.6093
INFO:root:10:27:42 [Epoch 1 Batch 2890/12277] loss=0.7230, lr=0.0000118, metrics:accuracy:0.6097
INFO:root:10:27:43 [Epoch 1 Batch 2900/12277] loss=0.7032, lr=0.0000118, metrics:accuracy:0.6101
INFO:root:10:27:44 [Epoch 1 Batch 2910/12277] loss=0.8068, lr=0.0000119, metrics:accuracy:0.6102
INFO:root:10:27:46 [Epoch 1 Batch 2920/12277] loss=0.7503, lr=0.0000119, metrics:accuracy:0.6105
INFO:root:10:27:47 [Epoch 1 Batch 2930/12277] loss=0.6772, lr=0.0000119, metrics:accuracy:0.6108
INFO:root:10:27:48 [Epoch 1 Batch 2940/12277] loss=0.7723, lr=0.0000120, metrics:accuracy:0.6111
INFO:root:10:27:50 [Epoch 1 Batch 2950/12277] loss=0.6607, lr=0.0000120, metrics:accuracy:0.6115
INFO:root:10:27:51 [Epoch 1 Batch 2960/12277] loss=0.6566, lr=0.0000121, metrics:accuracy:0.6119
INFO:root:10:27:52 [Epoch 1 Batch 2970/12277] loss=0.7739, lr=0.0000121, metrics:accuracy:0.6121
INFO:root:10:27:54 [Epoch 1 Batch 2980/12277] loss=0.6627, lr=0.0000121, metrics:accuracy:0.6125
INFO:root:10:27:55 [Epoch 1 Batch 2990/12277] loss=0.7163, lr=0.0000122, metrics:accuracy:0.6128
INFO:root:10:27:57 [Epoch 1 Batch 3000/12277] loss=0.7270, lr=0.0000122, metrics:accuracy:0.6130
INFO:root:10:27:58 [Epoch 1 Batch 3010/12277] loss=0.7300, lr=0.0000123, metrics:accuracy:0.6133
INFO:root:10:27:59 [Epoch 1 Batch 3020/12277] loss=0.7777, lr=0.0000123, metrics:accuracy:0.6135
INFO:root:10:28:01 [Epoch 1 Batch 3030/12277] loss=0.7451, lr=0.0000123, metrics:accuracy:0.6136
INFO:root:10:28:02 [Epoch 1 Batch 3040/12277] loss=0.7019, lr=0.0000124, metrics:accuracy:0.6138
INFO:root:10:28:04 [Epoch 1 Batch 3050/12277] loss=0.7574, lr=0.0000124, metrics:accuracy:0.6141
INFO:root:10:28:05 [Epoch 1 Batch 3060/12277] loss=0.7096, lr=0.0000125, metrics:accuracy:0.6143
INFO:root:10:28:06 [Epoch 1 Batch 3070/12277] loss=0.7630, lr=0.0000125, metrics:accuracy:0.6145
INFO:root:10:28:08 [Epoch 1 Batch 3080/12277] loss=0.7300, lr=0.0000125, metrics:accuracy:0.6148
INFO:root:10:28:09 [Epoch 1 Batch 3090/12277] loss=0.6972, lr=0.0000126, metrics:accuracy:0.6150
INFO:root:10:28:11 [Epoch 1 Batch 3100/12277] loss=0.7380, lr=0.0000126, metrics:accuracy:0.6152
INFO:root:10:28:12 [Epoch 1 Batch 3110/12277] loss=0.7618, lr=0.0000127, metrics:accuracy:0.6153
INFO:root:10:28:14 [Epoch 1 Batch 3120/12277] loss=0.6719, lr=0.0000127, metrics:accuracy:0.6156
INFO:root:10:28:15 [Epoch 1 Batch 3130/12277] loss=0.7078, lr=0.0000128, metrics:accuracy:0.6160
INFO:root:10:28:17 [Epoch 1 Batch 3140/12277] loss=0.6958, lr=0.0000128, metrics:accuracy:0.6163
INFO:root:10:28:18 [Epoch 1 Batch 3150/12277] loss=0.7093, lr=0.0000128, metrics:accuracy:0.6166
INFO:root:10:28:19 [Epoch 1 Batch 3160/12277] loss=0.7456, lr=0.0000129, metrics:accuracy:0.6169
INFO:root:10:28:21 [Epoch 1 Batch 3170/12277] loss=0.6950, lr=0.0000129, metrics:accuracy:0.6172
INFO:root:10:28:22 [Epoch 1 Batch 3180/12277] loss=0.6548, lr=0.0000130, metrics:accuracy:0.6176
INFO:root:10:28:24 [Epoch 1 Batch 3190/12277] loss=0.6283, lr=0.0000130, metrics:accuracy:0.6179
INFO:root:10:28:25 [Epoch 1 Batch 3200/12277] loss=0.7480, lr=0.0000130, metrics:accuracy:0.6182
INFO:root:10:28:26 [Epoch 1 Batch 3210/12277] loss=0.6655, lr=0.0000131, metrics:accuracy:0.6186
INFO:root:10:28:27 [Epoch 1 Batch 3220/12277] loss=0.6820, lr=0.0000131, metrics:accuracy:0.6189
INFO:root:10:28:29 [Epoch 1 Batch 3230/12277] loss=0.6648, lr=0.0000132, metrics:accuracy:0.6192
INFO:root:10:28:30 [Epoch 1 Batch 3240/12277] loss=0.8104, lr=0.0000132, metrics:accuracy:0.6193
INFO:root:10:28:31 [Epoch 1 Batch 3250/12277] loss=0.7079, lr=0.0000132, metrics:accuracy:0.6194
INFO:root:10:28:33 [Epoch 1 Batch 3260/12277] loss=0.6434, lr=0.0000133, metrics:accuracy:0.6198
INFO:root:10:28:34 [Epoch 1 Batch 3270/12277] loss=0.6614, lr=0.0000133, metrics:accuracy:0.6202
INFO:root:10:28:35 [Epoch 1 Batch 3280/12277] loss=0.7582, lr=0.0000134, metrics:accuracy:0.6204
INFO:root:10:28:36 [Epoch 1 Batch 3290/12277] loss=0.6674, lr=0.0000134, metrics:accuracy:0.6207
INFO:root:10:28:38 [Epoch 1 Batch 3300/12277] loss=0.6554, lr=0.0000134, metrics:accuracy:0.6210
INFO:root:10:28:39 [Epoch 1 Batch 3310/12277] loss=0.7471, lr=0.0000135, metrics:accuracy:0.6212
INFO:root:10:28:40 [Epoch 1 Batch 3320/12277] loss=0.7225, lr=0.0000135, metrics:accuracy:0.6215
INFO:root:10:28:42 [Epoch 1 Batch 3330/12277] loss=0.6156, lr=0.0000136, metrics:accuracy:0.6219
INFO:root:10:28:43 [Epoch 1 Batch 3340/12277] loss=0.7161, lr=0.0000136, metrics:accuracy:0.6221
INFO:root:10:28:45 [Epoch 1 Batch 3350/12277] loss=0.7180, lr=0.0000136, metrics:accuracy:0.6223
INFO:root:10:28:46 [Epoch 1 Batch 3360/12277] loss=0.6789, lr=0.0000137, metrics:accuracy:0.6226
INFO:root:10:28:47 [Epoch 1 Batch 3370/12277] loss=0.5773, lr=0.0000137, metrics:accuracy:0.6230
INFO:root:10:28:49 [Epoch 1 Batch 3380/12277] loss=0.6082, lr=0.0000138, metrics:accuracy:0.6234
INFO:root:10:28:51 [Epoch 1 Batch 3390/12277] loss=0.7514, lr=0.0000138, metrics:accuracy:0.6236
INFO:root:10:28:52 [Epoch 1 Batch 3400/12277] loss=0.7378, lr=0.0000139, metrics:accuracy:0.6238
INFO:root:10:28:53 [Epoch 1 Batch 3410/12277] loss=0.7668, lr=0.0000139, metrics:accuracy:0.6239
INFO:root:10:28:55 [Epoch 1 Batch 3420/12277] loss=0.6827, lr=0.0000139, metrics:accuracy:0.6242
INFO:root:10:28:56 [Epoch 1 Batch 3430/12277] loss=0.7516, lr=0.0000140, metrics:accuracy:0.6243
INFO:root:10:28:57 [Epoch 1 Batch 3440/12277] loss=0.6965, lr=0.0000140, metrics:accuracy:0.6246
INFO:root:10:28:59 [Epoch 1 Batch 3450/12277] loss=0.6770, lr=0.0000141, metrics:accuracy:0.6248
INFO:root:10:29:00 [Epoch 1 Batch 3460/12277] loss=0.7080, lr=0.0000141, metrics:accuracy:0.6250
INFO:root:10:29:01 [Epoch 1 Batch 3470/12277] loss=0.7027, lr=0.0000141, metrics:accuracy:0.6252
INFO:root:10:29:03 [Epoch 1 Batch 3480/12277] loss=0.6870, lr=0.0000142, metrics:accuracy:0.6255
INFO:root:10:29:04 [Epoch 1 Batch 3490/12277] loss=0.7228, lr=0.0000142, metrics:accuracy:0.6257
INFO:root:10:29:06 [Epoch 1 Batch 3500/12277] loss=0.6869, lr=0.0000143, metrics:accuracy:0.6260
INFO:root:10:29:07 [Epoch 1 Batch 3510/12277] loss=0.6718, lr=0.0000143, metrics:accuracy:0.6262
INFO:root:10:29:09 [Epoch 1 Batch 3520/12277] loss=0.6758, lr=0.0000143, metrics:accuracy:0.6265
INFO:root:10:29:10 [Epoch 1 Batch 3530/12277] loss=0.7158, lr=0.0000144, metrics:accuracy:0.6267
INFO:root:10:29:11 [Epoch 1 Batch 3540/12277] loss=0.7029, lr=0.0000144, metrics:accuracy:0.6269
INFO:root:10:29:13 [Epoch 1 Batch 3550/12277] loss=0.6794, lr=0.0000145, metrics:accuracy:0.6271
INFO:root:10:29:14 [Epoch 1 Batch 3560/12277] loss=0.6504, lr=0.0000145, metrics:accuracy:0.6275
INFO:root:10:29:15 [Epoch 1 Batch 3570/12277] loss=0.6927, lr=0.0000145, metrics:accuracy:0.6277
INFO:root:10:29:17 [Epoch 1 Batch 3580/12277] loss=0.7461, lr=0.0000146, metrics:accuracy:0.6279
INFO:root:10:29:18 [Epoch 1 Batch 3590/12277] loss=0.6975, lr=0.0000146, metrics:accuracy:0.6281
INFO:root:10:29:19 [Epoch 1 Batch 3600/12277] loss=0.7204, lr=0.0000147, metrics:accuracy:0.6284
INFO:root:10:29:21 [Epoch 1 Batch 3610/12277] loss=0.7504, lr=0.0000147, metrics:accuracy:0.6285
INFO:root:10:29:22 [Epoch 1 Batch 3620/12277] loss=0.6510, lr=0.0000147, metrics:accuracy:0.6288
INFO:root:10:29:23 [Epoch 1 Batch 3630/12277] loss=0.6788, lr=0.0000148, metrics:accuracy:0.6290
INFO:root:10:29:25 [Epoch 1 Batch 3640/12277] loss=0.6711, lr=0.0000148, metrics:accuracy:0.6293
INFO:root:10:29:26 [Epoch 1 Batch 3650/12277] loss=0.7195, lr=0.0000149, metrics:accuracy:0.6295
INFO:root:10:29:27 [Epoch 1 Batch 3660/12277] loss=0.7200, lr=0.0000149, metrics:accuracy:0.6296
INFO:root:10:29:28 [Epoch 1 Batch 3670/12277] loss=0.7098, lr=0.0000150, metrics:accuracy:0.6297
INFO:root:10:29:30 [Epoch 1 Batch 3680/12277] loss=0.6582, lr=0.0000150, metrics:accuracy:0.6300
INFO:root:10:29:31 [Epoch 1 Batch 3690/12277] loss=0.6447, lr=0.0000150, metrics:accuracy:0.6303
INFO:root:10:29:32 [Epoch 1 Batch 3700/12277] loss=0.7530, lr=0.0000151, metrics:accuracy:0.6304
INFO:root:10:29:34 [Epoch 1 Batch 3710/12277] loss=0.6588, lr=0.0000151, metrics:accuracy:0.6307
INFO:root:10:29:35 [Epoch 1 Batch 3720/12277] loss=0.7457, lr=0.0000152, metrics:accuracy:0.6307
INFO:root:10:29:36 [Epoch 1 Batch 3730/12277] loss=0.6006, lr=0.0000152, metrics:accuracy:0.6311
INFO:root:10:29:38 [Epoch 1 Batch 3740/12277] loss=0.6203, lr=0.0000152, metrics:accuracy:0.6314
INFO:root:10:29:39 [Epoch 1 Batch 3750/12277] loss=0.7381, lr=0.0000153, metrics:accuracy:0.6316
INFO:root:10:29:40 [Epoch 1 Batch 3760/12277] loss=0.7214, lr=0.0000153, metrics:accuracy:0.6317
INFO:root:10:29:42 [Epoch 1 Batch 3770/12277] loss=0.6582, lr=0.0000154, metrics:accuracy:0.6319
INFO:root:10:29:43 [Epoch 1 Batch 3780/12277] loss=0.7256, lr=0.0000154, metrics:accuracy:0.6320
INFO:root:10:29:45 [Epoch 1 Batch 3790/12277] loss=0.6694, lr=0.0000154, metrics:accuracy:0.6323
INFO:root:10:29:46 [Epoch 1 Batch 3800/12277] loss=0.6654, lr=0.0000155, metrics:accuracy:0.6326
INFO:root:10:29:48 [Epoch 1 Batch 3810/12277] loss=0.5988, lr=0.0000155, metrics:accuracy:0.6328
INFO:root:10:29:49 [Epoch 1 Batch 3820/12277] loss=0.6906, lr=0.0000156, metrics:accuracy:0.6330
INFO:root:10:29:51 [Epoch 1 Batch 3830/12277] loss=0.7313, lr=0.0000156, metrics:accuracy:0.6332
INFO:root:10:29:52 [Epoch 1 Batch 3840/12277] loss=0.5948, lr=0.0000156, metrics:accuracy:0.6335
INFO:root:10:29:53 [Epoch 1 Batch 3850/12277] loss=0.7968, lr=0.0000157, metrics:accuracy:0.6336
INFO:root:10:29:55 [Epoch 1 Batch 3860/12277] loss=0.6793, lr=0.0000157, metrics:accuracy:0.6338
INFO:root:10:29:56 [Epoch 1 Batch 3870/12277] loss=0.6557, lr=0.0000158, metrics:accuracy:0.6340
INFO:root:10:29:57 [Epoch 1 Batch 3880/12277] loss=0.7561, lr=0.0000158, metrics:accuracy:0.6341
INFO:root:10:29:59 [Epoch 1 Batch 3890/12277] loss=0.7320, lr=0.0000158, metrics:accuracy:0.6342
INFO:root:10:30:00 [Epoch 1 Batch 3900/12277] loss=0.6693, lr=0.0000159, metrics:accuracy:0.6345
INFO:root:10:30:01 [Epoch 1 Batch 3910/12277] loss=0.7421, lr=0.0000159, metrics:accuracy:0.6346
INFO:root:10:30:03 [Epoch 1 Batch 3920/12277] loss=0.6645, lr=0.0000160, metrics:accuracy:0.6348
INFO:root:10:30:04 [Epoch 1 Batch 3930/12277] loss=0.7022, lr=0.0000160, metrics:accuracy:0.6351
INFO:root:10:30:05 [Epoch 1 Batch 3940/12277] loss=0.6390, lr=0.0000161, metrics:accuracy:0.6354
INFO:root:10:30:07 [Epoch 1 Batch 3950/12277] loss=0.6916, lr=0.0000161, metrics:accuracy:0.6356
INFO:root:10:30:08 [Epoch 1 Batch 3960/12277] loss=0.7152, lr=0.0000161, metrics:accuracy:0.6357
INFO:root:10:30:10 [Epoch 1 Batch 3970/12277] loss=0.6540, lr=0.0000162, metrics:accuracy:0.6359
INFO:root:10:30:11 [Epoch 1 Batch 3980/12277] loss=0.6583, lr=0.0000162, metrics:accuracy:0.6362
INFO:root:10:30:12 [Epoch 1 Batch 3990/12277] loss=0.7124, lr=0.0000163, metrics:accuracy:0.6363
INFO:root:10:30:14 [Epoch 1 Batch 4000/12277] loss=0.7160, lr=0.0000163, metrics:accuracy:0.6365
INFO:root:10:30:15 [Epoch 1 Batch 4010/12277] loss=0.6758, lr=0.0000163, metrics:accuracy:0.6367
INFO:root:10:30:16 [Epoch 1 Batch 4020/12277] loss=0.6616, lr=0.0000164, metrics:accuracy:0.6369
INFO:root:10:30:18 [Epoch 1 Batch 4030/12277] loss=0.6663, lr=0.0000164, metrics:accuracy:0.6372
INFO:root:10:30:19 [Epoch 1 Batch 4040/12277] loss=0.7154, lr=0.0000165, metrics:accuracy:0.6373
INFO:root:10:30:20 [Epoch 1 Batch 4050/12277] loss=0.7030, lr=0.0000165, metrics:accuracy:0.6375
INFO:root:10:30:22 [Epoch 1 Batch 4060/12277] loss=0.6930, lr=0.0000165, metrics:accuracy:0.6377
INFO:root:10:30:23 [Epoch 1 Batch 4070/12277] loss=0.6577, lr=0.0000166, metrics:accuracy:0.6379
INFO:root:10:30:24 [Epoch 1 Batch 4080/12277] loss=0.6561, lr=0.0000166, metrics:accuracy:0.6382
INFO:root:10:30:26 [Epoch 1 Batch 4090/12277] loss=0.6779, lr=0.0000167, metrics:accuracy:0.6384
INFO:root:10:30:27 [Epoch 1 Batch 4100/12277] loss=0.7215, lr=0.0000167, metrics:accuracy:0.6384
INFO:root:10:30:28 [Epoch 1 Batch 4110/12277] loss=0.6572, lr=0.0000167, metrics:accuracy:0.6387
INFO:root:10:30:29 [Epoch 1 Batch 4120/12277] loss=0.6346, lr=0.0000168, metrics:accuracy:0.6390
INFO:root:10:30:31 [Epoch 1 Batch 4130/12277] loss=0.6941, lr=0.0000168, metrics:accuracy:0.6391
INFO:root:10:30:32 [Epoch 1 Batch 4140/12277] loss=0.7086, lr=0.0000169, metrics:accuracy:0.6393
INFO:root:10:30:33 [Epoch 1 Batch 4150/12277] loss=0.7447, lr=0.0000169, metrics:accuracy:0.6394
INFO:root:10:30:35 [Epoch 1 Batch 4160/12277] loss=0.6620, lr=0.0000169, metrics:accuracy:0.6396
INFO:root:10:30:36 [Epoch 1 Batch 4170/12277] loss=0.7124, lr=0.0000170, metrics:accuracy:0.6397
INFO:root:10:30:37 [Epoch 1 Batch 4180/12277] loss=0.6461, lr=0.0000170, metrics:accuracy:0.6398
INFO:root:10:30:39 [Epoch 1 Batch 4190/12277] loss=0.6238, lr=0.0000171, metrics:accuracy:0.6401
INFO:root:10:30:40 [Epoch 1 Batch 4200/12277] loss=0.7067, lr=0.0000171, metrics:accuracy:0.6402
INFO:root:10:30:41 [Epoch 1 Batch 4210/12277] loss=0.6956, lr=0.0000172, metrics:accuracy:0.6403
